phone,start,end,rate
89057051185,2012-01-31 23:43:45.000000,2012-01-31 23:56:34.916843,
89796774785,2012-02-05 12:50:50.000000,2012-02-05 12:59:27.646472,
89764678978,2012-02-09 23:56:26.000000,2012-02-10 00:04:35.549285,2.0
89764678978,2012-02-13 06:37:44.000000,2012-02-13 06:44:53.622616,
89057051185,2012-02-17 09:44:47.000000,2012-02-17 09:56:45.491279,
89764678978,2012-03-10 05:32:14.000000,2012-03-10 05:39:44.412851,3.0
89764678978,2012-03-31 07:12:54.000000,2012-03-31 07:20:05.144661,
89764678978,2012-04-02 18:08:40.000000,2012-04-02 18:18:07.102855,
89764678978,2012-04-07 21:53:36.000000,2012-04-07 22:01:48.203916,
89663632863,2012-04-08 08:57:36.000000,2012-04-08 09:04:44.340516,
89054659257,2012-04-24 14:34:00.000000,2012-04-24 14:42:38.374259,
89764678978,2012-04-27 00:54:05.000000,2012-04-27 01:02:04.201220,4.0
89663632863,2012-05-07 02:10:16.000000,2012-05-07 02:18:43.434579,2.0
89663632863,2012-05-09 14:42:40.000000,2012-05-09 14:50:48.033965,
89663632863,2012-05-15 05:59:34.000000,2012-05-15 06:08:14.557517,
89054659257,2012-05-22 00:55:59.000000,2012-05-22 01:04:18.848301,
89663632863,2012-05-30 20:01:33.000000,2012-05-30 20:09:25.904099,
89663632863,2012-06-07 06:48:32.000000,2012-06-07 06:56:30.870018,
89054659257,2012-06-16 06:30:20.000000,2012-06-16 06:36:36.222051,
89663632863,2012-06-22 23:58:28.000000,2012-06-23 00:05:56.707860,
89663632863,2012-06-25 09:00:00.000000,2012-06-25 09:06:30.554254,
89663632863,2012-07-21 02:04:39.000000,2012-07-21 02:11:18.675564,
89663632863,2012-07-26 04:42:55.000000,2012-07-26 04:51:48.317117,
89906868713,2012-08-09 06:09:22.000000,2012-08-09 06:21:12.936660,3.0
89906868713,2012-08-09 18:59:19.000000,2012-08-09 19:11:52.779260,
89906868713,2012-08-09 20:16:01.000000,2012-08-09 20:27:26.549730,
89124884568,2012-08-20 21:17:44.000000,2012-08-20 21:22:43.905787,3.0
89906868713,2012-08-25 08:23:21.000000,2012-08-25 08:37:05.098669,
89124884568,2012-08-31 14:25:15.000000,2012-08-31 14:31:17.550310,1.0
89906868713,2012-09-13 03:05:20.000000,2012-09-13 03:17:26.831106,
89906868713,2012-09-14 01:11:31.000000,2012-09-14 01:23:38.326387,
89906868713,2012-09-23 04:46:08.000000,2012-09-23 04:58:23.810630,
89475212770,2012-09-27 14:24:12.000000,2012-09-27 14:34:59.266086,
89124884568,2012-09-30 00:03:32.000000,2012-09-30 00:08:22.740528,
89906868713,2012-09-30 17:44:41.000000,2012-09-30 17:57:04.944306,3.0
89906868713,2012-10-01 08:14:48.000000,2012-10-01 08:24:57.348537,
89124884568,2012-10-11 17:08:12.000000,2012-10-11 17:13:53.719076,
89906868713,2012-10-22 05:34:01.000000,2012-10-22 05:45:55.911649,
89124884568,2012-10-22 10:43:36.000000,2012-10-22 10:50:51.482761,
89124884568,2012-10-25 07:53:54.000000,2012-10-25 07:59:18.890242,3.0
89124884568,2012-10-25 10:56:17.000000,2012-10-25 11:02:20.516240,
89124884568,2012-10-26 03:19:05.000000,2012-10-26 03:25:22.633662,
89124884568,2012-11-10 22:14:41.000000,2012-11-10 22:20:30.672409,
89906868713,2012-11-11 15:23:20.000000,2012-11-11 15:34:10.385104,
89906868713,2012-11-14 11:14:43.000000,2012-11-14 11:29:12.133510,
89124884568,2012-12-02 21:17:25.000000,2012-12-02 21:23:19.272883,
89906868713,2012-12-03 08:00:57.000000,2012-12-03 08:11:46.401377,3.0
89906868713,2012-12-06 23:13:09.000000,2012-12-06 23:25:17.395738,
89124884568,2012-12-07 20:00:22.000000,2012-12-07 20:08:37.776306,3.0
89198913073,2012-12-08 03:35:35.000000,2012-12-08 03:40:01.704448,5.0
89124884568,2012-12-24 03:56:55.000000,2012-12-24 04:03:06.063744,3.0
89198913073,2012-12-24 18:54:26.000000,2012-12-24 19:00:52.961471,4.0
89198913073,2012-12-25 17:48:04.000000,2012-12-25 17:53:52.046430,
89906868713,2012-12-27 07:02:20.000000,2012-12-27 07:13:53.246997,
89906868713,2012-12-31 01:31:00.000000,2012-12-31 01:43:09.266949,
89198913073,2013-01-15 10:52:54.000000,2013-01-15 10:58:26.876730,3.0
89279163472,2013-01-20 16:45:37.000000,2013-01-20 16:52:09.180331,
89124884568,2013-01-20 22:15:31.000000,2013-01-20 22:19:26.381911,5.0
89198913073,2013-01-23 14:16:39.000000,2013-01-23 14:19:51.165337,5.0
89279163472,2013-01-28 14:49:36.000000,2013-01-28 14:54:44.747364,
89279163472,2013-02-13 14:57:36.000000,2013-02-13 15:02:29.475753,3.0
89124884568,2013-02-16 08:50:28.000000,2013-02-16 08:56:15.749138,
89124884568,2013-02-19 06:44:33.000000,2013-02-19 06:50:03.903580,
89198913073,2013-02-20 17:05:21.000000,2013-02-20 17:10:03.701016,4.0
89198913073,2013-02-21 08:19:07.000000,2013-02-21 08:26:53.752352,
89198913073,2013-02-25 12:48:09.000000,2013-02-25 12:54:06.325937,
89279163472,2013-03-03 04:52:19.000000,2013-03-03 04:57:18.777164,3.0
89279163472,2013-03-15 20:39:30.000000,2013-03-15 20:45:27.341600,
89198913073,2013-03-19 04:12:08.000000,2013-03-19 04:16:37.034063,
89279163472,2013-04-07 00:54:59.000000,2013-04-07 00:59:52.438902,
89279163472,2013-05-02 17:09:15.000000,2013-05-02 17:12:53.385690,
89887770853,2013-05-03 20:20:41.000000,2013-05-03 20:30:44.325884,3.0
89279163472,2013-05-15 11:00:20.000000,2013-05-15 11:05:24.313073,3.0
89887770853,2013-05-17 16:58:06.000000,2013-05-17 17:08:21.502819,3.0
89279163472,2013-05-17 20:36:40.000000,2013-05-17 20:42:11.136650,
89279163472,2013-05-29 06:18:40.000000,2013-05-29 06:22:59.262462,4.0
89887770853,2013-05-30 23:36:59.000000,2013-05-30 23:47:31.059420,
89501234697,2013-06-11 13:50:44.000000,2013-06-11 13:58:20.223373,
89887770853,2013-06-18 11:48:33.000000,2013-06-18 11:59:47.671270,
89279163472,2013-06-23 23:28:40.000000,2013-06-23 23:33:14.490888,
89279163472,2013-06-26 21:00:10.000000,2013-06-26 21:05:51.401798,3.0
89501234697,2013-07-01 05:22:07.000000,2013-07-01 05:29:43.960051,
89279163472,2013-07-07 09:19:02.000000,2013-07-07 09:23:05.433412,
89501234697,2013-07-11 13:09:13.000000,2013-07-11 13:16:43.041710,
89887770853,2013-07-15 22:59:17.000000,2013-07-15 23:09:58.826292,
89501234697,2013-07-26 14:32:49.000000,2013-07-26 14:40:12.196496,
89501234697,2013-07-28 19:11:50.000000,2013-07-28 19:17:14.757227,
89279163472,2013-07-29 03:20:24.000000,2013-07-29 03:25:09.244309,5.0
89279163472,2013-08-24 07:33:38.000000,2013-08-24 07:36:55.018282,
89461498479,2013-12-07 15:46:58.000000,2013-12-07 16:02:11.761591,1.0
89461498479,2013-12-16 19:45:13.000000,2013-12-16 19:59:44.570867,
89461498479,2013-12-20 23:19:44.000000,2013-12-20 23:36:10.292649,
89461498479,2014-01-06 00:11:20.000000,2014-01-06 00:28:58.584726,
89429027922,2014-01-22 14:47:34.000000,2014-01-22 14:59:20.010129,
89461498479,2014-02-04 01:45:38.000000,2014-02-04 02:01:29.795911,
89429027922,2014-02-08 10:10:33.000000,2014-02-08 10:23:03.515287,
89337977159,2014-02-15 12:10:03.000000,2014-02-15 12:24:33.049292,
89429027922,2014-02-15 13:14:36.000000,2014-02-15 13:27:17.353064,
89461498479,2014-02-26 05:55:07.000000,2014-02-26 06:12:09.219133,
89461498479,2014-02-26 13:19:34.000000,2014-02-26 13:36:51.413726,
89461498479,2014-03-01 12:40:55.000000,2014-03-01 12:56:50.625554,2.0
89337977159,2014-03-02 01:26:44.000000,2014-03-02 01:39:10.391540,3.0
89587508379,2014-03-05 19:13:24.000000,2014-03-05 19:20:51.820049,
89429027922,2014-03-11 12:52:54.000000,2014-03-11 13:06:40.624541,
89337977159,2014-03-19 12:01:43.000000,2014-03-19 12:15:10.944084,
89461498479,2014-03-20 07:30:03.000000,2014-03-20 07:45:29.144365,4.0
89587508379,2014-03-21 04:09:20.000000,2014-03-21 04:16:34.233330,
89429027922,2014-03-22 00:51:57.000000,2014-03-22 01:03:50.179765,
89587508379,2014-03-22 07:07:05.000000,2014-03-22 07:15:16.945546,3.0
89461498479,2014-03-26 10:17:23.000000,2014-03-26 10:32:42.736039,1.0
89587508379,2014-03-29 20:14:49.000000,2014-03-29 20:19:56.391587,4.0
89461498479,2014-03-31 07:27:04.000000,2014-03-31 07:42:22.701715,3.0
89337977159,2014-04-06 12:08:54.000000,2014-04-06 12:22:31.733201,
89507989336,2014-04-07 11:29:52.000000,2014-04-07 11:40:22.817150,
89587508379,2014-04-10 15:03:31.000000,2014-04-10 15:09:50.396050,4.0
89461498479,2014-04-10 17:32:07.000000,2014-04-10 17:49:44.052928,2.0
89429027922,2014-04-11 02:36:13.000000,2014-04-11 02:48:13.453708,5.0
89429027922,2014-04-25 07:07:32.000000,2014-04-25 07:19:28.316418,
89337977159,2014-04-25 17:22:33.000000,2014-04-25 17:35:58.793520,
89507989336,2014-04-26 10:59:53.000000,2014-04-26 11:08:33.768397,
89461498479,2014-05-02 18:36:10.000000,2014-05-02 18:53:29.567455,
89461498479,2014-05-04 17:37:05.000000,2014-05-04 17:53:23.860281,
89587508379,2014-05-08 04:04:13.000000,2014-05-08 04:09:30.263207,
89877961588,2014-05-12 05:04:51.000000,2014-05-12 05:17:19.608560,
89337977159,2014-05-17 11:31:17.000000,2014-05-17 11:45:04.337773,1.0
89877961588,2014-05-20 14:59:20.000000,2014-05-20 15:11:48.004337,
89507989336,2014-05-20 21:10:04.000000,2014-05-20 21:21:10.713783,3.0
89429027922,2014-05-23 13:06:45.000000,2014-05-23 13:19:26.194628,
89507989336,2014-05-26 14:03:11.000000,2014-05-26 14:15:36.445494,
89337977159,2014-05-31 07:01:07.000000,2014-05-31 07:14:26.668657,5.0
89507989336,2014-06-03 04:44:48.000000,2014-06-03 04:54:37.241909,
89507989336,2014-06-03 16:50:38.000000,2014-06-03 17:02:08.925096,
89507989336,2014-06-11 16:40:40.000000,2014-06-11 16:50:30.118750,3.0
89429027922,2014-06-13 07:09:55.000000,2014-06-13 07:21:09.724317,
89877961588,2014-06-15 06:49:22.000000,2014-06-15 07:01:56.273392,3.0
89507989336,2014-06-17 15:42:19.000000,2014-06-17 15:52:54.347863,3.0
89337977159,2014-06-25 06:49:59.000000,2014-06-25 07:04:22.877580,2.0
89507989336,2014-07-10 05:40:57.000000,2014-07-10 05:51:03.184845,4.0
89429027922,2014-07-12 06:46:42.000000,2014-07-12 06:59:16.028678,
89337977159,2014-07-16 17:19:46.000000,2014-07-16 17:34:22.986431,
89429027922,2014-07-27 12:38:00.000000,2014-07-27 12:50:51.466530,
89507989336,2014-07-28 21:23:00.000000,2014-07-28 21:33:06.291364,2.0
89429027922,2014-08-12 23:41:08.000000,2014-08-12 23:55:13.269718,
89507989336,2014-08-20 17:37:49.000000,2014-08-20 17:48:37.626504,
89507989336,2014-08-23 18:26:09.000000,2014-08-23 18:36:05.360314,
89429027922,2014-08-24 16:58:39.000000,2014-08-24 17:11:34.648278,3.0
89429027922,2014-09-11 05:44:14.000000,2014-09-11 05:56:19.788441,
89429027922,2014-09-19 11:49:51.000000,2014-09-19 12:02:51.312120,
89507989336,2014-09-20 05:41:34.000000,2014-09-20 05:52:36.536600,
89429027922,2014-09-21 05:03:36.000000,2014-09-21 05:16:19.771023,
89507989336,2014-10-04 22:35:48.000000,2014-10-04 22:47:39.253253,2.0
89296937415,2014-10-18 06:48:41.000000,2014-10-18 06:57:05.856312,
89507989336,2014-10-22 09:01:15.000000,2014-10-22 09:12:32.513683,1.0
89296937415,2014-10-22 20:51:37.000000,2014-10-22 20:59:24.314177,3.0
89507989336,2014-10-26 15:52:40.000000,2014-10-26 16:02:27.898761,2.0
89507989336,2014-11-01 18:09:37.000000,2014-11-01 18:19:15.700807,
89507989336,2014-11-03 06:10:27.000000,2014-11-03 06:20:54.268016,
89296937415,2014-11-11 02:57:45.000000,2014-11-11 03:08:31.408516,
89624200653,2014-11-21 09:24:16.000000,2014-11-21 09:38:02.100106,4.0
89296937415,2014-11-29 11:32:39.000000,2014-11-29 11:41:24.436820,3.0
89296937415,2014-12-02 15:53:33.000000,2014-12-02 16:02:50.935387,
89624200653,2014-12-06 05:32:43.000000,2014-12-06 05:45:22.198650,4.0
89296937415,2014-12-17 06:20:02.000000,2014-12-17 06:28:09.148082,2.0
89624200653,2014-12-21 10:17:23.000000,2014-12-21 10:30:04.180500,
89296937415,2015-01-12 10:16:34.000000,2015-01-12 10:25:06.508631,
89624200653,2015-01-17 08:27:03.000000,2015-01-17 08:40:35.711220,
89569388300,2015-01-23 11:31:35.000000,2015-01-23 11:39:21.020855,
89296937415,2015-01-24 10:33:08.000000,2015-01-24 10:42:56.991238,
89624200653,2015-02-01 20:07:40.000000,2015-02-01 20:20:23.959782,
89296937415,2015-02-06 11:53:42.000000,2015-02-06 12:02:44.853528,
89296937415,2015-02-15 03:54:39.000000,2015-02-15 04:03:12.120958,3.0
89569388300,2015-02-21 23:53:15.000000,2015-02-22 00:00:59.475924,
89569388300,2015-03-04 08:38:33.000000,2015-03-04 08:47:57.257426,
89569388300,2015-03-21 20:12:46.000000,2015-03-21 20:21:21.183629,4.0
89569388300,2015-03-27 11:57:56.000000,2015-03-27 12:07:30.375812,
89569388300,2015-04-14 21:24:49.000000,2015-04-14 21:32:57.875733,
89569388300,2015-05-03 14:57:32.000000,2015-05-03 15:07:37.906983,
89569388300,2015-05-26 07:52:33.000000,2015-05-26 07:59:54.285776,
89569388300,2015-06-22 08:50:24.000000,2015-06-22 08:58:04.346424,
89569388300,2015-06-26 01:13:29.000000,2015-06-26 01:22:11.811314,
89728725865,2015-06-27 08:05:20.000000,2015-06-27 08:16:09.823279,
89728725865,2015-07-01 21:36:13.000000,2015-07-01 21:47:55.527834,
89728725865,2015-07-13 10:15:43.000000,2015-07-13 10:26:32.288061,2.0
89569388300,2015-07-19 19:54:46.000000,2015-07-19 20:04:47.788729,2.0
89728725865,2015-07-22 16:28:19.000000,2015-07-22 16:40:17.702286,3.0
89569388300,2015-08-12 01:57:01.000000,2015-08-12 02:05:24.530303,
89569388300,2015-08-18 00:34:59.000000,2015-08-18 00:43:29.566331,
89569388300,2015-09-11 17:11:39.000000,2015-09-11 17:18:24.506810,
89569388300,2015-09-18 23:04:23.000000,2015-09-18 23:13:40.969175,
89569388300,2015-10-18 02:02:51.000000,2015-10-18 02:12:32.198871,
89569388300,2015-11-01 23:03:52.000000,2015-11-01 23:12:52.714518,
89569388300,2015-11-08 00:48:36.000000,2015-11-08 00:56:02.606231,
89569388300,2015-11-20 08:54:24.000000,2015-11-20 09:03:04.565875,4.0
89569388300,2015-12-11 20:50:41.000000,2015-12-11 20:59:04.584005,
89024751232,2016-01-09 07:48:37.000000,2016-01-09 07:55:46.339511,4.0
89744686449,2016-02-04 02:00:35.000000,2016-02-04 02:13:15.548203,
89024751232,2016-02-05 05:00:50.000000,2016-02-05 05:06:19.341593,
89003168511,2016-02-11 11:50:15.000000,2016-02-11 12:00:30.004872,3.0
89744686449,2016-02-12 00:54:38.000000,2016-02-12 01:08:04.725413,
89024751232,2016-02-12 09:07:55.000000,2016-02-12 09:16:30.210590,
89744686449,2016-02-12 21:10:57.000000,2016-02-12 21:22:42.569883,
89003168511,2016-03-06 22:03:30.000000,2016-03-06 22:14:13.466175,
89744686449,2016-03-07 09:08:02.000000,2016-03-07 09:20:59.762761,
89003168511,2016-03-09 14:29:14.000000,2016-03-09 14:39:28.975428,
89024751232,2016-03-11 21:10:11.000000,2016-03-11 21:17:52.276048,
89024751232,2016-03-30 07:32:32.000000,2016-03-30 07:41:21.178328,
89003168511,2016-04-02 09:37:44.000000,2016-04-02 09:48:19.841387,
89744686449,2016-04-04 07:35:58.000000,2016-04-04 07:48:27.217427,1.0
89024751232,2016-04-16 18:36:46.000000,2016-04-16 18:44:06.154254,
89024751232,2016-04-24 19:46:54.000000,2016-04-24 19:53:45.601414,
89003168511,2016-04-28 23:30:43.000000,2016-04-28 23:40:56.578401,5.0
89744686449,2016-05-01 18:14:51.000000,2016-05-01 18:25:36.568780,
89744686449,2016-05-06 05:43:23.000000,2016-05-06 05:54:31.647891,
89003168511,2016-05-15 16:11:37.000000,2016-05-15 16:22:31.556175,
89003168511,2016-05-15 19:09:20.000000,2016-05-15 19:20:23.737191,1.0
89003168511,2016-05-17 03:45:36.000000,2016-05-17 03:56:49.759486,3.0
89024751232,2016-05-17 14:59:15.000000,2016-05-17 15:06:15.244147,
89744686449,2016-05-23 09:48:09.000000,2016-05-23 09:59:30.329827,
89024751232,2016-06-04 17:46:55.000000,2016-06-04 17:54:55.333174,2.0
89003168511,2016-06-08 14:22:24.000000,2016-06-08 14:32:40.656319,
89299615459,2016-06-10 00:19:34.000000,2016-06-10 00:28:25.395413,
89744686449,2016-06-12 16:27:51.000000,2016-06-12 16:38:49.919827,
89863624302,2016-06-21 08:49:11.000000,2016-06-21 08:50:24.321293,5.0
89744686449,2016-06-27 14:45:25.000000,2016-06-27 14:55:58.141024,3.0
89299615459,2016-06-30 16:58:16.000000,2016-06-30 17:07:12.411495,
89003168511,2016-07-02 04:49:27.000000,2016-07-02 04:59:13.310944,
89024751232,2016-07-02 08:46:56.000000,2016-07-02 08:55:38.934464,3.0
89744686449,2016-07-04 14:04:31.000000,2016-07-04 14:16:52.219337,
89620948607,2016-07-08 09:00:52.000000,2016-07-08 09:06:34.360333,4.0
89299615459,2016-07-11 03:37:47.000000,2016-07-11 03:45:26.120519,5.0
89863624302,2016-07-12 00:50:11.000000,2016-07-12 00:53:17.844453,
89003168511,2016-07-19 22:24:30.000000,2016-07-19 22:34:41.344540,1.0
89003168511,2016-07-21 21:13:54.000000,2016-07-21 21:23:26.358670,
89003168511,2016-07-28 19:53:33.000000,2016-07-28 20:05:14.632935,
89299615459,2016-07-30 02:12:59.000000,2016-07-30 02:20:45.830761,
89024751232,2016-07-31 12:47:22.000000,2016-07-31 12:54:30.963259,
89299615459,2016-08-02 15:47:21.000000,2016-08-02 15:57:18.892211,
89744686449,2016-08-03 02:15:38.000000,2016-08-03 02:27:04.131245,4.0
89299615459,2016-08-03 02:31:53.000000,2016-08-03 02:40:29.671454,4.0
89620948607,2016-08-03 12:13:15.000000,2016-08-03 12:18:24.267064,
89620948607,2016-08-03 21:42:36.000000,2016-08-03 21:46:47.199768,3.0
89863624302,2016-08-05 11:25:54.000000,2016-08-05 11:28:18.393094,
89024751232,2016-08-10 14:12:44.000000,2016-08-10 14:21:49.866624,
89620948607,2016-08-13 00:20:55.000000,2016-08-13 00:25:06.683675,4.0
89024751232,2016-08-14 07:12:23.000000,2016-08-14 07:20:08.868977,4.0
89003168511,2016-08-14 11:28:07.000000,2016-08-14 11:38:58.444540,4.0
89299615459,2016-08-15 14:34:27.000000,2016-08-15 14:41:54.303430,3.0
89744686449,2016-08-17 06:02:42.000000,2016-08-17 06:15:05.771903,
89359078917,2016-09-02 13:35:52.000000,2016-09-02 13:49:01.401756,
89024751232,2016-09-02 16:57:47.000000,2016-09-02 17:05:33.714060,
89003168511,2016-09-02 21:52:56.000000,2016-09-02 22:03:24.065605,
89620948607,2016-09-04 06:50:04.000000,2016-09-04 06:55:20.699131,
89863624302,2016-09-04 07:02:32.000000,2016-09-04 07:04:01.262835,
89359078917,2016-09-07 10:08:00.000000,2016-09-07 10:23:28.058682,
89620948607,2016-09-08 19:18:32.000000,2016-09-08 19:23:21.709126,
89491804088,2016-09-15 11:02:34.000000,2016-09-15 11:15:32.651902,
89359078917,2016-09-19 09:30:47.000000,2016-09-19 09:44:20.173460,
89003168511,2016-09-21 06:53:26.000000,2016-09-21 07:03:00.154867,
89620948607,2016-09-23 22:05:00.000000,2016-09-23 22:10:48.276848,
89024751232,2016-09-24 17:52:11.000000,2016-09-24 18:01:04.292833,
89863624302,2016-09-28 21:50:16.000000,2016-09-28 21:52:08.243638,4.0
89024751232,2016-10-06 01:56:40.000000,2016-10-06 02:04:33.567799,3.0
89491804088,2016-10-08 21:05:06.000000,2016-10-08 21:16:57.996665,3.0
89931994640,2016-10-12 09:28:22.000000,2016-10-12 09:37:19.325229,
89359078917,2016-10-17 18:58:07.000000,2016-10-17 19:11:27.111749,4.0
89620948607,2016-10-17 20:17:55.000000,2016-10-17 20:23:35.058303,5.0
89445641401,2016-10-23 12:30:11.000000,2016-10-23 12:34:40.437306,
89863624302,2016-10-27 00:21:29.000000,2016-10-27 00:22:49.545495,
89445641401,2016-11-04 14:00:46.000000,2016-11-04 14:05:27.964781,
89931994640,2016-11-05 17:08:46.000000,2016-11-05 17:17:19.924614,
89491804088,2016-11-05 23:05:47.000000,2016-11-05 23:17:15.948616,
89491804088,2016-11-12 18:35:12.000000,2016-11-12 18:46:53.163226,
89620948607,2016-11-16 01:26:44.000000,2016-11-16 01:31:29.872516,
89863624302,2016-11-18 14:24:00.000000,2016-11-18 14:25:49.473584,4.0
89931994640,2016-11-22 00:17:31.000000,2016-11-22 00:25:56.045510,5.0
89445641401,2016-11-25 02:04:52.000000,2016-11-25 02:09:08.327212,
89620948607,2016-12-02 01:47:28.000000,2016-12-02 01:54:22.405782,
89863624302,2016-12-04 09:59:44.000000,2016-12-04 10:02:41.864638,
89620948607,2016-12-07 21:19:33.000000,2016-12-07 21:24:25.582044,4.0
89445641401,2016-12-08 05:53:20.000000,2016-12-08 05:57:39.925897,3.0
89445641401,2016-12-08 23:00:41.000000,2016-12-08 23:04:20.149127,
89491804088,2016-12-09 06:32:34.000000,2016-12-09 06:45:27.955417,
89931994640,2016-12-12 01:14:09.000000,2016-12-12 01:24:26.530221,2.0
89445641401,2016-12-17 07:52:09.000000,2016-12-17 07:56:38.086383,5.0
89931994640,2016-12-17 14:38:58.000000,2016-12-17 14:47:18.748313,
89620948607,2016-12-21 05:01:44.000000,2016-12-21 05:06:53.428679,
89863624302,2016-12-22 13:43:23.000000,2016-12-22 13:45:22.158623,5.0
89620948607,2017-01-06 07:24:16.000000,2017-01-06 07:29:23.797566,5.0
89491804088,2017-01-07 10:50:03.000000,2017-01-07 11:01:59.433042,3.0
89931994640,2017-01-10 17:10:26.000000,2017-01-10 17:19:38.737562,
89445641401,2017-01-14 18:44:15.000000,2017-01-14 18:48:29.675049,5.0
89863624302,2017-01-19 19:01:37.000000,2017-01-19 19:02:35.004922,5.0
89620948607,2017-01-21 19:29:20.000000,2017-01-21 19:34:27.922211,
89620948607,2017-01-22 08:16:48.000000,2017-01-22 08:21:10.359787,
89863624302,2017-02-01 05:37:56.000000,2017-02-01 05:39:22.123289,
89491804088,2017-02-03 09:19:45.000000,2017-02-03 09:30:01.903512,
89931994640,2017-02-08 12:20:19.000000,2017-02-08 12:28:47.132091,
89491804088,2017-02-10 00:07:33.000000,2017-02-10 00:18:35.954931,
89863624302,2017-02-16 22:27:47.000000,2017-02-16 22:27:37.999686,
89931994640,2017-02-17 14:54:22.000000,2017-02-17 15:03:38.837569,
89724607832,2017-02-27 13:35:53.000000,2017-02-27 13:43:56.037949,4.0
89708584169,2017-03-01 01:44:58.000000,2017-03-01 01:55:07.908049,
89863624302,2017-03-03 20:24:07.000000,2017-03-03 20:24:41.924288,4.0
89724607832,2017-03-08 00:20:58.000000,2017-03-08 00:28:29.442813,3.0
89669129754,2017-03-12 10:35:17.000000,2017-03-12 10:45:17.076077,
89724607832,2017-03-22 05:30:10.000000,2017-03-22 05:39:05.791599,
89708584169,2017-03-23 15:17:15.000000,2017-03-23 15:27:28.709150,
89669129754,2017-03-27 03:58:37.000000,2017-03-27 04:08:31.477486,
89724607832,2017-04-06 03:01:10.000000,2017-04-06 03:08:21.328506,3.0
89669129754,2017-04-09 16:47:54.000000,2017-04-09 16:58:27.768830,2.0
89708584169,2017-04-14 21:47:49.000000,2017-04-14 21:57:29.192840,
89669129754,2017-04-17 11:56:55.000000,2017-04-17 12:07:33.255058,
89669129754,2017-04-18 07:19:54.000000,2017-04-18 07:30:26.261314,
89724607832,2017-05-03 08:14:54.000000,2017-05-03 08:23:53.664441,
89669129754,2017-05-10 13:35:17.000000,2017-05-10 13:45:18.687907,
89708584169,2017-05-11 20:40:53.000000,2017-05-11 20:51:42.285094,3.0
89724607832,2017-05-21 15:24:22.000000,2017-05-21 15:32:50.061640,
89708584169,2017-05-21 19:52:15.000000,2017-05-21 20:02:14.624175,4.0
89708584169,2017-05-29 14:52:32.000000,2017-05-29 15:04:06.150976,4.0
89724607832,2017-06-06 00:27:17.000000,2017-06-06 00:37:22.648847,4.0
89669129754,2017-06-07 22:59:42.000000,2017-06-07 23:10:24.193623,
89708584169,2017-06-17 19:26:52.000000,2017-06-17 19:35:37.624314,3.0
89724607832,2017-06-22 19:22:33.000000,2017-06-22 19:31:28.221481,
89669129754,2017-07-02 13:50:14.000000,2017-07-02 14:00:03.876822,2.0
89669129754,2017-07-12 11:59:39.000000,2017-07-12 12:07:59.650191,
89724607832,2017-07-13 20:48:14.000000,2017-07-13 20:57:37.211636,3.0
89669129754,2017-08-01 23:47:50.000000,2017-08-01 23:58:18.002369,
89669129754,2017-08-13 03:26:28.000000,2017-08-13 03:35:45.594566,3.0
89669129754,2017-09-10 16:21:30.000000,2017-09-10 16:32:32.779868,
89669129754,2017-09-15 23:37:18.000000,2017-09-15 23:46:57.405063,2.0
89669129754,2017-09-23 13:04:00.000000,2017-09-23 13:13:29.832536,
89669129754,2017-09-29 11:20:13.000000,2017-09-29 11:29:38.807353,
89669129754,2017-10-26 21:39:40.000000,2017-10-26 21:49:02.375772,
89669129754,2017-11-09 19:19:24.000000,2017-11-09 19:29:31.289611,3.0
89291135052,2017-12-29 02:37:59.000000,2017-12-29 02:50:10.542929,3.0
89291135052,2018-01-06 22:30:51.000000,2018-01-06 22:42:41.469101,2.0
89291135052,2018-01-24 07:44:44.000000,2018-01-24 07:57:42.969046,
89291135052,2018-02-11 09:14:44.000000,2018-02-11 09:27:09.209536,3.0
89291135052,2018-02-15 20:34:13.000000,2018-02-15 20:46:59.398291,
89291135052,2018-03-12 15:41:38.000000,2018-03-12 15:52:10.411855,
89291135052,2018-03-23 11:58:59.000000,2018-03-23 12:10:59.662583,3.0
89291135052,2018-04-07 04:52:31.000000,2018-04-07 05:04:24.215177,
89470270618,2018-07-30 11:04:59.000000,2018-07-30 11:17:40.861900,3.0
89470270618,2018-08-14 17:49:09.000000,2018-08-14 18:01:52.592833,
89533176506,2018-08-18 17:23:17.000000,2018-08-18 17:33:15.449178,
89533176506,2018-09-03 07:22:00.000000,2018-09-03 07:32:39.445959,
89470270618,2018-09-05 14:59:20.000000,2018-09-05 15:11:57.490550,
89533176506,2018-09-10 18:34:23.000000,2018-09-10 18:45:24.736919,
89533176506,2018-09-12 21:35:04.000000,2018-09-12 21:45:04.476146,
89470270618,2018-09-24 16:28:35.000000,2018-09-24 16:42:13.597848,
89189277220,2018-09-29 03:19:25.000000,2018-09-29 03:29:24.646397,
89533176506,2018-10-01 03:51:16.000000,2018-10-01 04:02:17.623604,
89533176506,2018-10-11 20:43:12.000000,2018-10-11 20:54:47.016084,
89470270618,2018-10-12 20:37:01.000000,2018-10-12 20:50:09.184241,3.0
89703020207,2018-10-29 11:03:24.000000,2018-10-29 11:10:00.128683,
89703020207,2018-11-01 14:26:47.000000,2018-11-01 14:35:24.321444,2.0
89703020207,2018-11-01 22:54:11.000000,2018-11-01 23:00:57.065196,4.0
89533176506,2018-11-04 00:10:15.000000,2018-11-04 00:21:03.810615,2.0
